userID,type,reward,amount
1,free,Snowtrooper,1
2,free,Mk 1 Arakyd Droid Caller,1
3,free,T1 Trainging Droid,1
3,free,Mk 2 BAW Armor Mod,1
2,free,Mk 3 Loronar Power Cell,1
1,free,Mk 1 TaggeCo Holo Lens,1
2,free,Mk 2 BlasTech Weapon Mod,1
3,free,Mk 2 A/KT Stun Gun,1
1,free,Ima-Gun Di,1
1,free,Mk 1 Chiewab Hypo Syringe,1
2,free,Mk 2 BAW Armor Mod,1
2,free,T1 Trainging Droid,5
1,free,Credits,700
2,paid,Mk 1 BioTech Implant,1
2,paid,Ewok Scout character,1
2,paid,Mk 1 Nubian Security Scanner,1
2,paid,Luminara Unduli,1
2,paid,"CT-5555 ""Fives""",1
2,paid,Mk 2 Nubian Design Tech,1
2,paid,Mk 1 Merr-Sonn Shield Generator,1
2,paid,T3 Training Droid,2
2,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
2,paid,Mk 2 BAW Armor Mod Prototype,1
2,paid,Mk 2 Nubian Security Scanner Prototype,1
2,paid,Mk 2 BlasTech Weapon Mod,1
2,paid,Mk 1 Sienar Holo Projector,1
2,paid,T2 Training Droid,5
2,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
2,paid,Mk 1 TaggeCo Holo Lens,1
2,paid,Credits,1000
3,paid,Mk 1 Arakyd Droid Caller,1
3,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
3,paid,Mk 2 Neuro-Saav Electrobinoculars,1
3,paid,Mk 3 Chiewab Hypo Syringe Prototype,1
3,paid,Mk 1 Fabritech Data Pad,1
3,paid,Mk 1 BioTech Implant,1
3,paid,Mk 1 Fabritech Data Pad,1
3,paid,Mk 1 A/KT Stun Gun,1
3,paid,General Veers,1
3,paid,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
3,paid,Credits,300
3,paid,Mk 1 Neuro-Saav Electrobinoculars,1
3,paid,Mk 2 Nubian Security Scanner,1
3,paid,Mk 3 Chiewab Hypo Syringe Prototype Salvage,1
3,paid,Mk 2 Arakyd Droid Caller,1
3,paid,Clone Sergeant - Phase I,1
3,paid,T1 Training Droid,5
3,paid,Mk 2 Nubian Security Scanner,1
3,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
3,paid,Mk 2 BAW Armor Mod Prototype,1
3,paid,Credits,300
3,paid,Credits,300
3,paid,Mk 2 Loronar Power Cell,1
3,paid,Mk 2 BAW Armor Mod Prototype,1
3,paid,Credits,300
3,paid,Mk 1 A/KT Stun Gun,1
3,paid,Clone Sergeant - Phase I,1
3,paid,Mk 1 TaggeCo Holo Lens,1
3,paid,Mk 1 Neuro-Saav Electrobinoculars,1
3,paid,Mk 2 Neuro-Saav Electrobinoculars,1
3,paid,Mk 1 Arakyd Droid Caller,1
3,paid,Mk 1 Loronar Power Cell,1
3,paid,T1 Training Droid,10
3,paid,Mk 1 BAW Armor Mod,1
3,paid,Mk 3 CEC Fusion Furnace,1
3,paid,Mk 2 Loronar Power Cell,1
3,paid,Count Dooku,1
3,paid,IG-86 Sentinel Droid character,1
3,paid,Mk 1 A/KT Stun Gun,1
3,paid,T2 Training Droid,10
3,paid,Mk 4 BioTech Implant,1
3,paid,Mk 3 Merr-Sonn Shield Generator,1
3,paid,T2 Training Droid,5
3,paid,Mk 1 Loronar Power Cell,1
3,paid,T1 Training Droid,10
3,paid,Teebo,1
3,paid,Mk 1 Sienar Holo Projector,1
3,paid,Mk 1 A/KT Stun Gun,1
3,paid,T2 Training Droid,5
3,paid,Mk 1 Nubian Security Scanner,1
3,paid,Mk 1 Chedak Comlink,1
3,paid,Mk 4 BAW Armor Mod Salvage,1
1,paid,Mk 1 Fabritech Data Pad,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 3 Merr-Sonn Shield Generator,1
1,paid,Mk 2 BioTech Implant,1
1,paid,Mk 2 A/KT Stun Gun,1
1,paid,Mk 3 CEC Fusion Furnace,1
1,paid,Mk 1 CEC Fusion Furnace,1
1,paid,Mk 2 Nubian Security Scanner,1
1,paid,Snowtrooper,1
1,paid,T1 Training Droid,5